1000 100000
716 774 322608720
174 267 936963277
655 440 784345898
541 675 84230351
783 821 467802882
719 748 822295999
755 585 31613994
756 509 968721972
197 368 38063502
879 678 560488835
894 898 544005664
586 607 411615752
814 567 386748762
543 558 991313943
867 823 914072664
589 464 104618115
233 540 287837926
875 544 603781467
983 948 590164631
876 972 932073770
711 765 334153398
243 253 195985577
658 904 781940788
939 737 429695015
830 616 136058962
470 759 345686002
756 873 858631580
557 740 579021552
414 526 986758437
391 369 205837354
570 807 709147788
787 111 979637895
666 726 940180258
758 235 215520522
633 247 570547428
788 535 30048137
383 296 438810142
549 414 877817903
322 862 17304100
931 934 511126534
484 598 467101488
704 812 226328458
335 95 920239316
838 950 729852716
784 950 898150112
481 930 70347740
494 593 946033228
759 484 75093417
101 17 982503685
806 667 578786078
959 929 90621588
858 851 24894505
270 222 433419236
335 314 229134217
613 720 716217862
344 76 248509733
530 896 11479574
12 802 115627095
738 481 579563801
534 756 427664205
948 972 540661835
890 777 53351098
818 722 625835099
895 966 75782685
416 771 192208445
740 879 463646338
0 81 307466317
922 952 430832371
693 762 570975890
463 159 304074491
262 4 598633764
241 207 778898402
183 129 804908645
9 737 543062429
673 583 405767428
381 539 834923604
948 414 335428444
881 561 549917422
440 30 916733714
30 571 417309357
127 258 462920366
728 284 109481009
685 735 397622266
381 957 566870543
656 922 980094296
167 932 8009363
969 988 617797397
676 602 294217665
961 87 856404421
829 881 961107119
378 354 997639923
599 994 384806009
924 216 345494536
787 737 839536955
134 509 278943886
772 945 343247813
291 951 455956713
173 648 850142696
783 964 89942999
546 677 880202518
333 611 656578042
598 104 231209464
939 437 978058116
518 363 802497844
421 142 79237262
737 875 466829769
360 160 498621872
792 647 659668669
120 357 532756286
368 643 587911537
918 792 583590435
511 413 119776839
158 207 845675504
556 272 972250583
862 632 498885935
960 805 999006528
453 90 994892535
946 980 400300995
292 686 282369848
965 956 708436107
34 596 663003317
981 868 674958798
486 16 942950557
753 870 614122634
630 658 548881955
776 471 671194020
527 67 79711164
787 402 391306158
521 910 902367461
947 921 916330064
54 22 194046221
114 717 242782863
958 55 145928030
654 200 219353554
799 856 729243005
495 941 929926037
809 676 804078809
900 918 78707141
842 854 822739864
338 884 759452314
658 173 483573372
915 691 546660071
617 211 682561890
299 215 855351262
461 910 433502327
398 783 677638712
430 502 806095506
389 177 354529412
695 711 618600129
988 846 666718445
931 263 204787786
849 808 383828850
955 620 108365866
827 770 890450068
679 409 714137129
859 932 562941886
657 27 762107700
753 276 7898313
545 556 254623342
479 967 784989307
424 681 16449941
14 118 370950423
91 199 19018296
395 984 498443831
895 934 133943574
91 18 68300664
538 278 8442684
979 814 681290471
153 410 625827881
981 897 929871559
848 60 12586464
536 815 882061078
982 693 598361107
862 301 718480846
660 423 495141485
622 340 417136907
473 326 922572634
986 804 751043336
814 736 348531687
598 986 596885302
890 982 389380404
857 989 884196405
519 277 415848598
681 985 1620362
798 764 793969061
590 714 800554647
347 342 727288660
458 868 874859351
636 174 492066550
878 887 281446096
812 7 923408882
671 354 99265045
450 675 140913209
938 906 702828922
835 609 805264360
710 576 669997303
249 302 462748524
857 756 752433880
625 150 528831606
879 925 241491975
504 31 10231571
134 790 133642382
500 702 233548171
900 446 164004973
42 350 818154081
362 204 363259182
570 680 269180343
21 105 918948422
876 27 344212454
641 856 687511534
522 866 790827884
962 760 552267849
705 528 486371673
647 797 585454195
449 769 836430055
997 794 816795468
440 18 414421471
105 648 156745725
848 800 51572702
744 701 967723771
545 335 798194930
315 647 244036167
578 16 46126827
46 621 789982282
497 986 254403056
753 561 159768959
294 488 608544863
993 805 704683586
423 16 712138261
959 908 612969763
559 720 980312784
948 744 321341306
872 766 57061575
624 254 977804508
844 85 209068185
521 547 169743882
177 118 710157646
598 569 893919146
830 611 307506295
194 780 523204993
903 942 107992037
762 819 108523976
249 667 820184272
20 640 444561114
925 129 976349957
71 481 219934019
246 306 91749955
225 537 799055994
926 491 808929150
59 124 485503291
653 242 182192207
775 707 417660046
845 787 544685731
713 364 492389185
450 571 842074973
135 457 421060457
571 342 491003340
740 347 691370429
590 546 403325905
241 532 310545437
312 879 760493064
610 469 413820443
803 710 105005697
108 224 550734733
197 159 943603849
668 732 809097093
931 992 384718818
396 184 83548329
365 596 397848768
690 635 509800687
883 484 876129562
602 505 781911380
965 962 772256910
712 420 236340078
365 353 833260676
97 328 28000352
696 684 881022022
694 836 667572167
817 297 763328897
994 877 324019442
147 313 389879898
172 87 253666084
42 575 271672947
880 536 983246004
633 390 865739319
880 964 940619324
899 926 261262741
234 894 741595036
403 415 299663867
991 988 197000012
492 495 471044552
428 293 246286540
643 775 968364886
9 958 865564436
164 298 879698213
255 129 420481803
883 871 986045663
442 895 157319619
648 745 291049545
707 690 402255244
473 327 947604420
888 998 620376321
823 851 55050092
956 962 273655638
466 349 68390439
663 314 209665868
477 61 708192657
794 554 285937671
621 574 303331507
321 556 205853541
811 809 102939155
854 237 754244480
159 169 821690015
525 989 820548495
946 734 16933874
7 644 488563675
657 129 497754708
616 234 376237668
723 953 462217396
94 600 241817046
974 976 249162681
767 525 494659255
996 118 431437379
113 421 564521994
882 490 545845809
658 923 688342839
64 372 422569681
967 700 440571694
781 359 727830683
939 420 280664623
997 530 211415038
459 850 171819553
912 6 357601908
990 979 262621830
270 81 785216090
800 636 621711181
891 888 973039703
428 509 374486631
995 528 25064656
948 395 965048351
116 766 998046924
935 615 403319697
425 555 664393626
526 476 155979449
466 870 875661715
998 249 453242473
916 376 230540319
927 882 917277825
898 780 886069234
14 587 564998862
118 175 963263226
289 136 743209423
369 970 340370203
643 469 395735403
673 770 893503496
364 648 351504933
823 802 419789561
737 422 946061893
298 963 904214422
17 582 185030334
579 389 830710068
426 707 964727355
169 859 740688834
170 927 693471412
794 773 917437449
269 766 372206877
671 992 110326840
514 915 145592298
972 695 137814145
23 507 319175310
600 962 683407223
484 517 738534343
823 82 989569914
391 573 578146024
521 882 60434036
330 525 739233891
282 622 337677821
685 442 264764217
886 993 186599770
785 968 332919606
777 345 666021256
667 521 996612913
831 667 236404104
935 990 476495196
468 648 158777788
406 926 680625253
87 726 564711926
977 962 858990073
326 300 455906057
626 434 469157819
736 367 963881809
778 867 609656859
538 430 50788806
672 253 366699739
109 18 107132260
279 622 454545027
510 619 620983366
807 987 773744662
53 214 313302179
405 404 96000085
579 610 204958872
680 760 100097307
647 569 729181555
876 792 340051210
557 283 907440329
687 817 973857772
568 752 998418507
824 736 833811304
513 748 516821264
147 263 483963614
886 488 264055663
195 503 985499548
527 624 971189016
513 666 821654404
650 542 901338084
3 2 413722045
400 701 828028546
896 470 167668675
873 974 476178762
720 783 53862751
772 744 318683521
905 759 779500284
706 924 390196489
584 468 928946979
331 977 563166228
934 959 168682244
11 866 320411428
599 661 982502792
943 675 484079401
457 850 430093077
800 588 919853007
19 820 626715950
798 789 493585515
564 629 256727916
706 570 429709773
22 228 899957229
806 873 220723074
276 0 892405180
365 428 633921639
545 631 964222269
822 315 743825808
992 925 205952997
357 190 919033838
249 133 176808167
591 528 58534960
246 657 108655268
605 964 158516239
959 684 335725748
770 215 689783859
19 920 637278030
978 912 395097716
138 910 161597743
321 947 328225256
334 351 899902417
980 724 119758320
805 362 236496618
546 580 686489299
771 96 335774166
72 63 83551661
486 441 19985505
26 29 413101735
854 831 269805887
953 621 397952090
783 74 118575644
770 621 318936911
719 667 665738598
379 817 788619110
305 229 64049628
849 878 905310855
540 598 588513656
5 424 405803062
960 922 278101978
928 750 916925066
257 262 842992991
694 789 851296639
987 982 936876463
899 656 487209211
79 433 759593729
246 140 360632703
636 902 513746610
119 306 364334446
704 903 868430172
376 815 777233344
74 368 481340717
2 735 319186988
316 661 415838930
569 482 120144379
850 630 212248523
60 399 632277999
328 91 591896443
680 484 289838830
612 761 180950986
952 616 272315474
430 780 281962281
333 196 543005827
814 666 74348859
582 496 735111759
306 258 895722636
103 237 91088636
456 886 601631659
888 653 892562186
517 331 965130145
489 983 521681685
482 911 362376265
396 935 455641869
889 668 517808794
45 936 532218628
835 674 255965223
812 148 327487344
839 954 797475404
315 492 146848520
919 970 709604801
942 519 51009698
836 695 264982886
771 828 491429758
843 863 144812621
778 746 349326633
186 613 429078119
402 996 912415107
796 678 317768629
813 905 516717417
860 898 416555512
626 825 10635398
897 507 498659705
154 235 313288557
110 387 142189794
112 650 719352785
652 96 386288218
728 982 231697237
909 948 462580067
444 586 773772055
683 857 785433389
984 772 508033746
912 676 478793473
651 886 257236575
575 638 972427818
363 40 389883758
770 795 195115326
733 336 395107196
189 215 685040743
176 846 679727318
429 199 864699416
556 203 312825595
455 476 405324038
879 913 828837049
421 397 223189960
882 848 914240341
200 579 660860528
561 218 18030200
449 702 134191794
995 973 671736156
693 819 97016760
633 687 998795498
689 633 86438673
921 380 461290800
477 567 398048634
894 879 121862420
798 214 353661870
943 896 670375596
911 178 503610720
393 798 124417365
399 797 193941395
744 817 632263189
678 790 908357928
91 430 920845695
980 929 218148021
952 627 76147108
226 218 691873822
565 681 971611665
274 357 112017209
492 604 667807310
845 679 830342474
231 563 851151983
36 930 926959252
766 284 263568764
457 615 422631188
469 878 381363340
886 264 366232150
944 731 846999184
843 837 310246706
22 443 421960392
519 512 981444625
362 951 778169543
979 963 525794277
580 568 500578818
807 620 653352472
436 791 822515533
194 504 558922781
732 165 772447600
897 228 812897105
309 963 913618872
923 980 207406148
888 56 669687361
913 880 210895764
743 494 832737369
879 178 139648054
776 949 493705010
38 155 338670058
172 603 347919189
722 852 339818610
971 426 859117872
496 565 920586272
275 445 561875244
138 356 182784597
864 831 653405842
698 746 658384839
738 401 638924640
482 980 780391484
851 17 79817667
667 673 107620436
518 941 287113488
711 353 724800333
1 282 982990168
978 656 174293863
826 670 98646013
903 850 199585835
470 115 133591708
5 663 626578539
278 135 354192536
400 825 442707631
248 415 16547560
683 587 64748904
950 49 226329198
605 651 700222124
586 690 483143854
207 511 545127714
365 739 452329728
609 282 15501779
580 446 72914480
880 820 271119685
977 194 168496156
890 941 379600750
892 442 34812108
108 959 202270186
731 789 141482821
143 671 878707170
352 191 18469506
814 510 308365098
197 659 659995566
648 912 27627750
274 870 468505314
791 974 225432118
19 479 703573357
381 268 86720302
55 405 498582734
327 908 606141007
950 130 177607320
889 647 485123404
591 934 728347251
955 830 733856410
146 599 187294276
517 740 779380884
463 445 93886855
