500 10000
348 333 408077037
128 454 793175794
275 393 678814605
245 278 462455348
282 448 177052705
385 330 107097100
164 165 670920058
72 302 279657560
438 236 764069400
454 490 177013199
209 121 591888871
459 307 412395388
444 456 629545754
360 332 754173243
417 226 369444096
307 360 102015960
50 147 936165388
329 466 942968639
433 72 197269127
370 362 566438146
133 285 968941487
128 89 496803325
344 343 892722802
361 397 652817277
381 262 292054909
444 483 791878684
10 265 605039594
301 420 82675054
11 84 488564525
355 369 976155104
483 368 210999364
246 453 908392640
54 343 951410048
369 295 433715455
254 196 927052174
219 465 755973686
449 486 511811683
266 117 408102914
379 447 982720589
172 294 507250865
426 462 606239579
448 484 201186371
438 317 501664381
278 479 453649415
480 287 833804258
467 410 922048105
459 102 357418381
385 435 641076891
392 418 410165329
389 263 171644253
267 230 393791441
412 107 458693298
299 30 690365913
227 21 119501404
306 255 985222902
275 417 953148600
18 107 222982571
195 258 772639904
96 268 521447659
68 414 437724248
261 298 562290261
356 37 669197529
216 228 417254981
139 0 250653999
301 109 96689536
181 264 468891109
276 278 475960517
9 430 474359918
304 146 228618583
209 346 883511323
217 286 150681484
449 480 445102177
457 487 796620010
367 480 59856897
489 351 161036645
86 100 449769621
123 269 850081852
374 460 57379468
337 133 915610757
193 463 501620968
32 59 394641545
479 427 201381292
241 45 269790930
441 489 638902612
259 185 511334084
192 223 615949104
461 244 904615736
227 388 797089622
475 398 361799156
14 448 941066609
499 436 247432221
158 219 562005396
343 71 722496155
411 374 287213603
423 309 927285648
199 431 899640704
418 373 825999934
404 492 718306108
478 474 983639579
450 279 634048213
144 485 915789096
273 477 818607327
304 190 434483546
334 284 288675646
302 332 350994755
226 332 332809240
380 36 844216432
236 199 637013665
469 373 834757644
99 23 636606512
292 291 706548186
441 410 13299113
280 186 756038443
315 323 717158027
381 390 692870891
415 254 578949170
60 345 886501126
295 288 805011709
471 88 955653630
384 395 130907728
336 388 880086727
55 349 992033948
347 225 598543411
112 17 361539035
34 453 253720284
149 89 579009872
310 423 270478270
407 488 705012282
149 216 766518048
435 474 411288045
327 61 567207760
89 90 194609598
104 164 317661200
444 450 125438678
363 288 439906963
95 285 673806855
326 448 223994270
46 209 451079558
384 276 956541540
19 439 926003285
378 54 19186424
106 430 143823781
383 390 457034954
490 238 559428126
471 385 792187415
435 430 442310019
234 238 470295904
25 269 722614008
319 402 982371238
262 69 346340370
281 408 705851046
415 308 279940051
311 265 27142725
340 492 531970702
178 383 596837004
292 249 81651755
343 48 796718312
201 237 477613779
331 300 417510506
117 351 105127785
494 456 388688244
426 379 313258364
483 495 102037341
365 281 915820072
322 434 518776060
22 400 272992301
374 447 24124323
111 312 422583922
112 174 203247117
348 478 787692013
440 496 753705815
431 119 894877415
459 407 918225614
317 439 624509308
87 18 58133986
258 353 622570382
287 441 510965606
452 274 32103664
349 106 166298829
255 103 918423943
73 373 227483795
448 474 675954801
129 237 550470110
88 454 603576476
286 152 438602446
34 351 12384592
367 463 82499241
424 426 794530895
343 435 270041221
392 269 122241316
147 441 27008559
123 23 487659502
399 402 916382481
313 396 52804186
485 32 232813685
318 388 274052307
471 468 30638545
171 421 58833615
284 414 563453990
411 100 231308637
321 132 172062296
458 322 963773366
140 447 351429963
377 381 583945885
223 353 46424250
218 246 845411668
9 69 790565338
398 63 40213862
140 304 562534779
465 444 42968026
155 72 389904438
306 340 676228775
494 467 362414562
416 354 537649049
5 290 387624237
279 104 652296546
400 144 179602918
236 15 501708297
296 350 728363387
410 313 698660566
189 192 775754078
168 497 626535029
3 7 324797822
488 485 741490332
360 323 86840194
98 327 554131151
214 97 666055313
339 481 846554565
448 330 250913033
120 358 300402242
461 290 945355129
419 326 876283683
212 449 836359566
266 158 541650398
82 413 930633955
334 282 164648086
200 405 20160711
322 74 744881888
451 471 294270524
287 485 299182172
490 385 876022334
212 247 719902993
455 224 279564946
298 99 892280693
412 490 153961426
276 292 322386247
473 106 742187776
496 497 68257250
347 303 458829811
196 472 702795585
375 458 875785966
318 453 331934510
478 233 552274918
312 428 297671828
92 185 8431457
208 353 638632098
447 139 981168647
376 214 621161707
6 482 730833324
343 407 998196685
335 492 570328121
389 466 447443444
482 299 636727923
125 24 441839745
250 443 704920782
380 412 331118162
50 22 440818112
162 78 575221191
485 346 906320610
72 13 457784296
369 28 310553146
392 483 8905282
169 429 454522460
294 455 63635425
467 457 71340415
343 108 638705395
316 430 613418128
404 371 624750802
280 326 39737244
486 484 401252938
336 453 253986916
483 466 59491213
459 33 415173585
471 266 243741653
391 408 690761299
108 201 692771706
163 271 4932087
216 278 907253434
335 232 409916839
158 225 533140352
420 306 287874903
381 418 813525169
476 321 498912453
279 404 341611183
306 297 97731904
359 168 515415026
184 298 785320459
95 292 88635198
222 82 60871415
252 226 261657584
251 135 385728279
50 82 352772639
60 193 368485855
213 263 879971003
231 454 233628370
435 465 149266692
222 100 187937260
132 426 552875922
353 426 550275066
44 293 198484615
90 307 553581169
255 464 262803507
348 393 101716138
426 69 743932984
182 201 510701704
335 325 54201462
478 457 355569839
266 414 497068660
156 92 665962705
71 130 238487715
331 273 110427620
398 417 944019278
296 179 803608678
379 217 911603264
471 496 801574490
225 115 100294860
7 337 340425639
300 221 397817982
363 280 29350949
125 13 755914375
217 221 764337122
176 136 535107256
330 396 349715996
437 192 692878262
338 376 125640323
318 381 854921616
261 225 317078498
395 490 658927725
480 429 355232005
107 497 190065149
455 410 345490863
429 273 360956206
451 487 230561973
428 437 615435606
302 262 253122836
471 239 287675244
239 81 739618898
431 455 617853279
72 237 352680672
476 496 75143882
197 285 282310726
445 485 128926265
189 354 25078102
330 268 299821068
3 2 754692873
259 235 964822217
386 376 552974851
112 272 467528795
323 154 139879219
48 183 226597281
23 259 954677059
93 444 329362991
159 170 538779541
178 287 138044660
434 188 939066375
124 147 388300550
130 367 571100864
364 177 50072214
349 22 60974819
284 344 893514439
372 470 102541075
447 114 737734204
498 308 28915063
211 209 583829403
16 21 91940077
475 497 378531196
94 302 49957161
263 401 754702782
227 273 461156951
181 301 645519914
480 457 569363767
317 302 921262176
459 198 71762530
281 311 291699722
250 72 547441052
351 227 999992953
332 283 429172783
84 362 986992211
382 406 124618822
499 343 526931260
413 377 216817748
376 384 376781574
197 326 184260321
281 180 307941649
75 149 888341720
38 33 847990541
249 430 327477638
41 49 326116756
146 5 538385112
478 406 602776893
354 437 924332314
424 35 338299305
214 149 504003379
114 70 395979468
201 90 63969110
299 455 915497361
492 409 257809868
401 473 749864966
430 285 714551241
13 9 636631071
241 398 848222799
487 470 112166265
103 399 176879832
440 447 292045648
234 43 714448622
141 251 899582894
405 376 533375205
157 26 538544633
422 467 481746516
336 381 445274933
347 408 702598031
467 222 949470839
30 420 566562627
219 34 619804481
172 162 925901975
144 334 764653983
116 157 863711819
267 36 814737884
237 408 333762396
104 137 568330011
16 234 594568881
349 394 870149881
377 162 400818024
383 50 390185614
464 436 389896833
184 376 171165231
415 349 528243787
279 432 183801154
415 376 607241689
248 474 458307211
208 412 285834900
487 402 522212281
171 47 833312739
32 444 183801300
184 274 782796601
328 452 247417596
348 338 484861751
288 323 436685131
126 333 373760579
194 165 769076141
401 374 812827919
493 92 238271677
207 464 322353672
485 455 547416447
204 70 468498350
445 196 184186556
438 319 617918738
385 429 906429811
4 89 551968591
401 316 10244281
420 374 95631980
276 491 975520321
489 282 25896691
417 496 722930600
426 454 318227199
394 282 954637865
257 291 320806857
434 493 148759745
475 282 599625686
449 180 449839429
483 340 421050131
460 97 321649014
34 362 189587992
473 381 742019676
352 322 753257010
107 193 152162717
418 271 821104679
431 437 736444472
325 130 10032489
436 223 895436795
280 345 103100418
70 441 19665903
298 451 164838927
198 111 523554958
415 384 888596985
22 353 498692846
400 356 678276569
171 215 249344001
340 50 273010703
97 205 973494312
259 222 448230799
213 456 46725683
439 430 213105597
115 396 145291811
127 133 509293602
496 17 928638488
467 2 708796265
492 489 934934499
260 475 420829380
323 150 274154319
437 380 483284745
84 19 37648173
420 454 189059118
451 465 475145019
472 258 273928357
193 155 756367523
377 471 63255690
198 44 650492146
443 440 471883492
365 442 420640805
336 227 471451039
238 41 795571332
342 183 751749825
140 352 273596737
473 444 53238628
65 220 202424801
207 482 24613796
463 498 20747637
313 429 682719549
476 307 394515979
402 309 441036653
209 229 208465849
374 416 292752627
477 464 171381336
404 190 813826967
468 465 689864301
83 223 893458851
182 354 310722876
89 43 304547139
457 455 115223441
479 464 729805434
14 30 36573207
392 246 764713857
486 464 600858054
181 488 996275165
275 114 612395613
215 76 878485439
415 475 295981929
413 316 573543950
282 99 330820982
439 432 293104156
141 99 422087454
40 498 237162252
12 287 27697361
223 157 863637361
84 63 87148612
485 290 824850640
142 21 129655875
386 409 615239439
48 495 554041127
445 471 251659187
382 453 49937177
197 431 140387423
53 106 769312107
48 457 100842996
80 303 524006353
379 313 768149941
33 465 590377021
221 7 427131486
210 381 473303535
261 323 502423031
396 484 571694581
459 436 836595120
439 446 995158071
384 372 514228831
364 130 268432433
384 458 90148215
129 44 71536116
356 389 158276661
311 286 310534236
183 164 549821279
490 483 737254169
348 447 792074696
346 435 274778848
65 26 631176805
365 426 276679487
309 334 648212803
411 83 336594119
448 477 486232378
467 460 632162909
444 375 566249520
457 472 611380348
413 360 212294013
244 390 954854849
222 400 341705273
273 44 621280242
366 258 927302423
490 499 994290454
18 394 562727237
260 244 733041331
476 446 205445735
249 432 619757622
379 494 317615549
206 490 477871649
359 369 739672698
432 408 343688229
374 260 66697774
413 452 211996212
97 103 825981259
53 298 355966473
436 466 369782620
258 379 566480985
250 13 575957791
137 109 500890721
258 485 902446267
495 482 641375339
281 414 633885677
440 442 702989651
461 463 923559004
21 484 812553152
472 416 328796486
449 386 389667130
185 418 320284734
396 20 223494240
469 486 583342152
201 442 223425026
455 161 799161156
445 399 463668722
489 469 925004071
345 448 914912893
492 477 908580533
276 296 282187866
421 205 550365595
395 319 270965381
264 262 557507684
333 353 485641102
224 292 420703173
292 380 747376322
67 443 51786804
237 411 356061058
207 311 345019839
407 406 387714344
12 479 303086083
184 175 312162386
70 7 432061408
383 354 158240754
401 480 756317518
480 460 649842046
472 354 347927756
490 489 358027460
439 468 82678528
71 151 263736582
446 269 119739026
265 269 327964051
463 460 162245279
333 422 375048227
445 203 412889645
414 385 430302318
392 371 767903213
408 71 850572188
172 272 274954772
109 196 472548912
492 437 804818699
418 359 431123478
194 157 310473591
380 475 97428478
371 363 691561144
374 267 226381894
480 130 67899132
307 54 566045013
402 302 329624346
351 368 238893364
258 122 971832706
158 466 823672542
291 311 855790608
428 335 343302018
452 265 207407920
441 447 515512778
264 183 300708215
